post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
Unknown,,,,,Australia,,-25.3570811,151.9166434,,,,,,,,,,,,
Burrum Point camping area,,,,,Australia,,-25.1550433,152.6305878,,,https://www.npsr.qld.gov.au/parks/burrum-coast/camping.html,,,,,,,,,
Bryce Gorge Carpark and Camping Area,,,,,Australia,,-37.2955915,146.7600068,,,,,,,,,,,,
Tobermorey Caravan Park,Tobermory Station,,,,Australia,,-22.2737329,137.9739114,,,https://tobermorey-roadhouse.com.au/,,,,,,,,,
Brittania Ridge Caravan Park,,Tarrango Road,,,Australia,,-37.7938697,145.6482188,,,,,,,,,,,,
Katarapko Campsite 28,National Parks and Wildlife Service South Australia,,,,Australia,,-34.3620392,140.543774,,,https://www.parks.sa.gov.au/parks/murray-river-national-park/booking/83204,,,,,,,,yes,yes
Unknown,,,,,Australia,,-33.4678483,150.0796828,,,,,,,,,,,,
Camp Kurrajong Scout Camp,,,,,Australia,,-35.0872227,147.4606345,,,,,,,,,,,,
Limestone Coast Tourist Park,,,,,Australia,,-37.8414884,140.8232779,,,,,,,,,,,,
Fig Tree Point Campsite,,,,,Australia,,-26.2251484,153.0350545,,,,,,,,,,,,
Unknown,,,,,Australia,,-36.3487867,148.16818,,,,,,,,,,,,
Black Flat Camping Area,,,,,Australia,,-37.36456,147.2942437,,,,,,,,,,,,
Broken Cart,,,,,Australia,,-35.4751295,148.5954144,,,,no,no,,,,,,yes,no
Albert Park Rest Area,Lachlan Shire Council,,,,Australia,,-32.3565339,147.5087411,,,,yes,yes,,,,,,,
Unknown,,,,,Australia,,-37.0009418,147.2529637,,,,,,,,,,,,
Wandiligong Caravan and Camping Reserve,,,,,Australia,,-36.7800567,146.9888828,,,,,,,,,,,,
MacNamara's Camp,Brisbane Valley Rail Trail Users Association Inc,Brisbane Valley Rail Trail,,QLD,Australia,,-26.8656136,152.2110106,,,,,no,,no,no,,,yes,no
Couzen's Lookout Camping Area,,,,,Australia,,-12.7367366,131.6696934,,,,,,,,,,,,
Rocky River 1,,,,,Australia,,-29.127038,152.3583602,,,,,,,,,,,,
Pigeon Springs Campground,,,,,Australia,,-35.5951708,141.4290996,,,,,,,,,,,,
Milmed Swamp Campsite,,,,,Australia,,-35.6489284,141.6081156,,,,,,,,,,,,
Round Swamp Campground,,,,,Australia,,-35.7106285,141.7190468,,,,,,,,,,,,
Arnold Springs Campground,,,,,Australia,,-35.6453582,141.7130183,,,,,,,,,,,,
Mouth of the Mullaroo Campsite,,,,,Australia,,-34.0842675,141.2413558,,,,,,,,,,,,
Camping and Picnic area,,,,,Australia,,-34.207804,141.5140797,,,,,,,,,,,,
Shearers Quarters camp ground,,,,,Australia,,-34.5633205,141.0712075,,,,,,,,,,,,
Mirang Pool Campsite,NSW National Parks and Wildlife Service,,,,Australia,,-34.0899587,150.9889509,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/mirang-pool-campground,no,no,,,,,,yes,no
Unknown,,,,,Australia,,-34.101428,150.9800079,,,,,,,,,,,,
Corringle,,,,,Australia,,-37.7992051,148.5199562,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.7457222,148.514345,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.7492556,148.5163621,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.7289142,148.5025165,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.7303482,148.5030744,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.7410391,148.5070655,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.7252738,148.497828,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.7572209,148.5280726,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.7205723,148.4665427,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.722049,148.4761072,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.7227958,148.492426,,,,,,,,,,,,
Noonameena Scout Camp,,Shepherds Hill Road,,,Australia,3444,-37.2456836,144.3687932,,,,,,,,,,,,
Remote Camp,Parks Victoria,,,,Australia,,-35.4799471,141.9981959,,,,,,,,,,,,
Snow Drift Picnic and Camping Area,Parks Victoria,,,,Australia,,-35.4317405,141.9116433,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.4931593,144.2837838,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.491794,144.2806511,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.1883242,146.80361,,,,,,,,,,,,
Bachsten Camp,,,,,Australia,,-15.9897621,125.3296426,,,,,,,,,,,,
Best Friend Holiday Retreat,,,,,Australia,,-38.4748716,146.5789028,,,,,,,,,,,,
Two Trees,Hillocks Drive,,,,Australia,,-35.2362593,137.1194003,,,,,,,,,,,,
Breeze Way,,,,,Australia,,-35.2355009,137.1111612,,,,,,,,,,,,
Fallen Giant,,,,,Australia,,-35.2354258,137.1114178,,,,,,,,,,,,
Next Door,,,,,Australia,,-35.2353925,137.1116815,,,,,,,,,,,,
17 Pa-no-ma,,,,,Australia,,-35.2353333,137.1120425,,,,,,,,,,,,
Retreat,,,,,Australia,,-35.2352726,137.1123893,,,,,,,,,,,,
Sandy Hollow,,,,,Australia,,-35.2352003,137.1128671,,,,,,,,,,,,
Golden Orb,,,,,Australia,,-35.2350136,137.1138236,,,,,,,,,,,,
The Arch,,,,,Australia,,-35.2350138,137.1146031,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.2350225,137.1148562,,,,,,,,,,,,
Unknown,,,,,Australia,,-33.5252168,151.2544341,,,,,no,,,,,,yes,no
Pool Side,,,,,Australia,,-35.2370798,137.1215972,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.2372561,137.1224554,,,,,,,,,,,,
The Nook,,,,,Australia,,-35.2365866,137.1206438,,,,,,,,,,,,
The Rest,,,,,Australia,,-35.2364281,137.1182021,,,,,,,,,,,,
Butlers Camp,,,,,Australia,,-35.2364505,137.1171204,,,,,,,,,,,,
Salmon Sleepout,,,,,Australia,,-35.2366313,137.1163927,,,,,,,,,,,,
Butlers North,,,,,Australia,,-35.2359094,137.1172716,,,,,,,,,,,,
Salmon Corner,,,,,Australia,,-35.235008,137.1150862,,,,,,,,,,,,
Owls Perch,,,,,Australia,,-35.235008,137.1153233,,,,,,,,,,,,
Ocean Point,,,,,Australia,,-35.2350688,137.1155552,,,,,,,,,,,,
Flat Rock,,,,,Australia,,-35.2392184,137.1275145,,,,,,,,,,,,
The Crevice,,,,,Australia,,-35.2407752,137.1306296,,,,,,,,,,,,
Coffin Beach,,,,,Australia,,-35.239964,137.1358653,,,,,,,,,,,,
Saw Tooth Rocks Camp,,,,,Australia,,-35.2390766,137.1381888,,,,,,,,,,,,
W,,,,,Australia,,-35.2400003,137.139597,,,,,,,,,,,,
Annie's Camp,,,,,Australia,,-35.2412704,137.1400079,,,,,,,,,,,,
The Loop,,,,,Australia,,-35.2398619,137.141314,,,,,,,,,,,,
Out Bush,,,,,Australia,,-35.2378815,137.1368991,,,,,,,,,,,,
The Dunes,,,,,Australia,,-35.2402274,137.1384656,,,,,,,,,,,,
E,,,,,Australia,,-35.2399869,137.1397826,,,,,,,,,,,,
Annie's Nursery,,,,,Australia,,-35.2421423,137.1403759,,,,,,,,,,,,
TC's Blowout,,,,,Australia,,-35.2406795,137.144385,,,,,,,,,,,,
TC's,,,,,Australia,,-35.2401274,137.145875,,,,,,,,,,,,
B1,,,,,Australia,,-35.2381654,137.1508396,,,,,,,,,,,,
B2,,,,,Australia,,-35.2382261,137.1515757,,,,,,,,,,,,
B4,,,,,Australia,,-35.2385955,137.1564508,,,,,,,,,,,,
Meteor Bay Camp,,,,,Australia,,-35.2362921,137.158667,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.3895529,144.1742718,,,,,,,,,,,,
Black Springs Camping Ground,,,,,Australia,,-34.5659784,135.3144581,,,,,,,,,,,,
Birralee Bush Camp,,,,,Australia,,-36.4999178,148.3037539,,,,no,no,,,,,,yes,no
Innot Hot Springs,,,,,Australia,,-17.6655677,145.2379915,,,,,,,,,,,,
Mountaineer Creek Campground,,,,,Australia,,-37.1400241,145.8577451,,,,,,,,,,,,
Camping Area for Horses,NSW National Parks and Wildlife Service,,,,Australia,,-29.5372756,152.2492247,,,,,,,,,,,,
Bell Point,,,,,Australia,,-16.7793311,122.6924432,,,,,,,,,,,,
Goombaragin Eco Retreat,,,,,Australia,,-16.7963662,122.6634795,,,,,,,,,,,,
Mercedes Cove Retreat,,,,,Australia,,-16.766057,122.5914773,,,,,,,,,,,,
Middle Lagoon,,,,,Australia,,-16.7746446,122.5781178,,,,,,,,,,,,
Whalesong Campground,,,,,Australia,,-16.799575,122.6221758,,,,,,,,,,,,
Chile Creek Campground,,,,,Australia,,-16.5349849,122.8730464,,,,,,,,,,,,
Taylors Creek,,,,,Australia,,-37.2950684,146.0376133,,,,,,,,,,,,
Lowood Showground,,,,,Australia,,-27.4626907,152.5836846,,,https://www.lowoodshow.com/caravan-park,yes,yes,,yes,yes,yes,,yes,yes
Jerusalem Creek Campground,,,,,Australia,,-37.2728623,145.9692867,,,,,,,,,,,,
Barwon District Camp Site,,,,,Australia,,-38.3953391,144.2175075,,,,,,,,,,,,
Geelong Rivers Camp Site,,,,,Australia,,-38.394425,144.2167851,,,,,,,,,,,,
Rotunda,,,,,Australia,,-38.3955931,144.2133325,,,,,,,,,,,,
Geelong Peninsula Campsite,,,,,Australia,,-38.3950465,144.2135685,,,,,,,,,,,,
Devils Cove Campground,,,,,Australia,,-37.1730429,145.8402856,,,,,,,,,,,,
Camp Fire Circle,,,,,Australia,,-38.3986017,144.2145322,,,,,,,,,,,,
BBQ,,,,,Australia,,-38.3970025,144.2138527,,,,,,,,,,,,
Unknown,,,,,Australia,,-32.1554251,133.9389015,,,,,,,,,,,,
Boomeri Camping Area,,,,,Australia,,-32.5092631,152.3193329,,,,,,,,,,,,
Rocky Point campground,NPWS NSW,,,,Australia,,-29.7603269,153.2943537,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/rocky-point-campground,,,,,,,,yes,no
Unknown,,,,,Australia,,-28.0955588,152.4100754,,,,,,,,,,,,
Gentle Annie Camp,,,,,Australia,,-37.949292,145.8160745,,,,,,,,,,,,
River Gardens Caravan Park,,,,,Australia,,-28.0130496,153.3802857,,,,,,,,,,,,
Moleside Canoe Camp,,,,,Australia,,-38.0544209,141.2687057,,,,,,,,,,,,
Wandi Waterhole,,,,,Australia,,-26.1215004,153.000068,,,,,,,,,,,,
Bellinger River Tourist Park,,,,,Australia,,-30.4390029,153.0208353,,,,,,,,,,,,
Dorrigo Mountain Holiday Park,,Waterfall Way,,,Australia,2453,-30.3503679,152.7154438,+61 2 6657 2564,,https://dorrigomountainholidaypark.com.au/,,,,,,,,,
Unknown,,,,,Australia,,-37.4336726,146.7429119,,,,,,,,,,,,
Lake Lea Camping Area,,,,,Australia,,-41.5293725,145.9077705,,,,,,,,,,,,
Litoria Walkers Camp,,,,,Australia,,-26.0730895,153.0774478,,,,,,,,,,,,
Easby Creek Camp,,,,,Australia,,-37.7388159,149.5213295,,,,,,,,,,,,
Red River Camp,,,,,Australia,,-37.7223313,149.5644421,,,,,,,,,,,,
Petrel Point Camp Site,,,,,Australia,,-37.7720767,149.4113564,,,,,,,,,,,,
Seal Creek Camp,,,,,Australia,,-37.66417,149.6819188,,,,,,,,,,,,
Benedore River Camp,,,,,Australia,,-37.6984358,149.6208931,,,,,,,,,,,,
Spring Creek Yard Camp,,,,,Australia,,-16.0860181,130.3395505,,,,,,,,,,,,
Top Humbert Yard,,,,,Australia,,-16.4403593,130.4612552,,,,,,,,,,,,
Depot Creek,,,,,Australia,,-17.1655378,130.1992214,,,,,,,,,,,,
East Baines Camp,,,,,Australia,,-16.4525453,130.1004137,,,,,,,,,,,,
Unknown,,,,,Australia,,-30.4800888,139.1585855,,,,,,,,,,,yes,no
Zanettis,,,,,Australia,,-35.9669338,145.9404201,,,,,,,,,,,,
Bourkes Bend No 1,,,,,Australia,,-35.977892,145.8364783,,,,,,,,,,,,
Unknown,,,,,Australia,,-20.3733102,118.9834703,,,,,,,,,,,,
Split Rock free camp site,,,,,Australia,,-20.3748289,118.9824725,,,,,,,,,,,,
Wail Campsite 2,,,,,Australia,,-36.5330943,142.0284798,,,,,,,,,,,,
Wail Campsite 3,,,,,Australia,,-36.5364298,142.0196167,,,,,,,,,,,,
Rathdowney Memorial Grounds Caravan Park,,,,,Australia,,-28.2115115,152.8656702,+61 4 1952 2475,,,,,,,yes,,,yes,
Unknown,,,,,Australia,,-33.8142358,150.2514869,,,,,,,,,,,yes,no
Midway Waterhole Camping Area,,,,,Australia,,-14.8858962,144.2068842,,,,,,,,,,,,
Horseshoe Lagoon Camping Area,,,,,Australia,,-15.2836976,144.6096488,,,,,,,,,,,,
Six Mile Waterhole Camping Area,,,,,Australia,,-15.2804597,144.4474197,,,,,,,,,,,,
Twelve Mile Lagoon Camping Area,,,,,Australia,,-15.2003821,144.433848,,,,,,,,,,,,
Welcome Waterhole Camping Area,,,,,Australia,,-15.2551626,144.5930479,,,,,,,,,,,,
Sweetwater Lake Camping Area,,,,,Australia,,-14.662176,143.837874,,,,,,,,,,,,
Saltwater Creek Camping Area (2),,,,,Australia,,-14.6223536,143.8985133,,,,,,,,,,,,
Saltwater Creek Camping Area (4),,,,,Australia,,-14.6090552,143.9045723,,,,,,,,,,,,
Unknown,,,,,Australia,,-41.2521467,145.8629258,,,,,,,,,,,,
Club,,,,,Australia,,-31.5385988,115.629261,,,,,,,,,,,,
Woonoongoora Walkers Camp,,,,,Australia,,-28.1586978,153.2535018,,,,,,,,,,,,
Unknown,,,,,Australia,,-25.2945908,152.9077891,,,,,,,,,,,yes,yes
Northbrook Farm Stay,,,,,Australia,,-28.2981091,114.629776,,,,,,,,,,,,
Adelaide River Inn,,,,,Australia,,-13.2388317,131.107377,,,,,,,,,,,,
Corroboree Park Tavern,,,,,Australia,,-12.7629422,131.5000359,,,,yes,,,,,,,,
Pascoes Possie,,,,,Australia,,-22.8050194,117.8365784,,,,,,,,,,,,
Blue Lagoon camping area,Moreton Island National Park,,,,Australia,,-27.0929317,153.4441397,,,,,,,,,,,,
Cherokee Village,,,,,Australia,,-31.8016235,115.8156738,,,,,,,,,,,,
Mary River Wilderness Retreat,Saltwater Properties,,,,Australia,,-12.9075621,131.6512885,,,,,,,,,,,,
Windsor Gardens Caravan Park,,,,,Australia,,-34.8787807,138.6480821,,,,,,,,,,,,
Underbool Track Camping Area,Parks Victoria,,,,Australia,,-34.8910281,141.6269832,,,,,,,,,,,,
Mopoke Hut Camping Area,Parks Victoria,,,,Australia,,-34.8115897,141.7595777,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.8372301,116.1968527,,,,,,,,,,,,
Packsaddle Roadhouse,,,,,Australia,,-30.6108071,141.9669577,,,https://www.packsaddleroadhouse.com.au/,yes,yes,,,,,,,
Jarrangbarnmi Camping Area,,,,,Australia,,-13.4984598,132.5759011,,,,,,,,,,,,
Grampians Retreat,,,,,Australia,,-37.6146712,142.3551754,,,,,,,,,,,,
Wanaaring Store and Caravan Park,,,,,Australia,,-29.7022815,144.1491484,,,http://www.wanaaringstoreandcaravanpark.com.au/,yes,yes,,,yes,,,yes,yes
Unknown,,,,,Australia,,-34.3511222,118.3381533,,,,,,,,,,,yes,
Unknown,,,,,Australia,,-34.3588078,118.3205414,,,,,,,,,,,yes,
She-Oak col,,,,,Australia,,-34.3564414,118.3043462,,,,,,,,,,,yes,
Eucalyptus Col,,,,,Australia,,-34.3609771,118.2769059,,,,,,,,,,,,
Camping cave,,,,,Australia,,-34.3575424,118.3126503,,,,,,,,,,,,
William Bay Campsite,Department of Parks & Wildlife,,,,Australia,,-35.0164999,117.2377909,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Giants (Bibbulmun campsite),Department of Parks & Wildlife,,,,Australia,,-34.9738525,116.9034419,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Wilkins Memorial Park,Queanbeyan-Palerang Regional Council,,,,Australia,,-35.5906586,149.4459237,,,https://captainsflat.org.au/camping,yes,yes,,yes,no,no,,yes,yes
Snakelagoon Campsite,,,,,Australia,,-35.9517344,136.6571364,,,,,,,,,no,,,
Snakelagoon Campsite,,,,,Australia,,-35.9524353,136.6557005,,,,,,,,,no,,,
Hidden Camp,,,,,Australia,,-32.8005288,138.0652389,,,,,,,,,,,,
Gravel Pit Camp,,,,,Australia,,-18.4513751,133.8594914,,,,,,,,,,,,
Surprise Bay Campsite,Parks and Wildlife,,,,Australia,,-43.584406,146.6585951,,,,,no,,,,,,yes,no
New River Lagoon Boat Crossing Campsite,Parks and Wildlife,,,,Australia,,-43.5364248,146.5901805,,,,,no,,,,,,yes,no
Turua Beach West Campsite,Parks and Wildlife,,,,Australia,,-43.5233057,146.5127135,,,,,no,,,,,,yes,no
Pettmans Beach Camping Area,,,,,Australia,,-37.8291548,148.1849205,,,,,,,,,,,,
New Norcia Roadhouse,New Norcia Benedictine Community,,,,Australia,,-30.9732971,116.2121953,,,,yes,yes,,,yes,,,,
Bulldog Flat campsite,,,,,Australia,,-37.3533755,146.0630763,,,,,,,,,,,,
Burnt Bridge campsite,,,,,Australia,,-37.3460151,146.0597461,,,,,,,,,,,,
Billygoat Bay Carpark,,,,,Australia,,-30.0419361,114.9581269,,,https://www.coorow.wa.gov.au/coast-to-coorow/visitor-information-camping.aspx,yes,,,no,,,,yes,yes
Central Caravan Park,,,,,Australia,,-31.9289112,115.9415512,,,,,,,,,,,,
Unknown,,,,,Australia,,-33.5542264,150.2191904,,,,,,,,,,,no,
Freshwater Point Rest Area,,,,,Australia,,-29.6044712,114.9748906,,,,,,,,,,,,
Kobby Head North Rest Area,,,,,Australia,,-29.6526367,114.9660295,,,,,,,,,,,,
Chromite Mine Campsite,Parks Victoria,,,,Australia,,-37.5662987,146.7283489,,,,,,,,,,,,
Barry Creek Campsite,,,,,Australia,,-38.9105812,146.3647321,,,,,,,,,,,,
Lower Barry Creek Campsite,,,,,Australia,,-38.8775991,146.3645806,,,,,,,,,,,,
Logan Hill,Qld Scouts,,,,Australia,,-27.6050397,153.2301814,,,,,,,,,,,,
Lake Monduran Holiday Park,,,,,Australia,,-24.8759273,151.853457,,,https://www.lakem.com.au/,,,,,,,,yes,yes
Sandy Plateau,Cataract Scout Camp,,,,Australia,,-34.232567,150.807939,,,,,,,,,,,,
Unknown,Cataract Scout Camp,,,,Australia,,-34.2335329,150.8073656,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.2775732,149.3610228,,,,no,,,,,,,,
Olney HQ Campsite,Forestry Corporation of NSW,,,,Australia,,-33.0623454,151.3318644,,,,yes,no,yes,yes,no,,,yes,yes
Neebs Waterhole Campsite,,,,,Australia,,-26.0632358,152.9480489,,,,,,,,,,,,
Big River Ranch,,Ajana Kalbarri Road,,,Australia,,-27.6894213,114.1874918,+61 8 9937 1214;+61 448 676 100,bigriverranchkalbarri@gmail.com,https://www.bigriverranch.net/,,,,,yes,,,,
Campervan West at Huon Bush Retreats,,,,,Australia,,-42.9813764,146.9985163,,,,,,,,,,,,
Tentsite East at Huon Bush Retreats,,,,,Australia,,-42.9814156,146.9996213,,,,,,,,,,,,
Car Camp South at Huon Bush Retreats,,,,,Australia,,-42.9826872,146.9986557,,,,,,,,,,,,
Campervan East at Huon Bush Retreats,,,,,Australia,,-42.9818159,146.9996964,,,,,,,,,,,,
Camp Kitchen at Huon Bush Retreats,,,,,Australia,,-42.9820573,146.999034,,,,,,,,,,,,
Unknown,,,,,Australia,,-30.6022282,139.0851663,,,,,,,,,,,,
Lowells Flat Campground,,,,,Australia,,-35.2806044,148.7404659,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/lowells-flat-campground,yes,no,,,,,,yes,no
McIntyres Campground,,,,,Australia,,-35.2663706,148.7383966,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/mcintyres-campground,no,no,,,,,,yes,no
Coree Campground,,,,,Australia,,-35.2973411,148.8071608,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/coree-campground,yes,no,yes,,,,,yes,
Rover Park main Camp Ground,,,,,Australia,,-28.862711,152.2792206,,,,,,,,,,,,
Camp 2 River Flats-No Caravans,,,,,Australia,,-28.8692131,152.2741394,,,,,,,,,,,,
Deepwater Longhorn Bar Grill,,Tenterfield Street,,NSW,Australia,2371,-29.4368502,151.8476614,+61 2 6734 5111,angelafisher038@gmail.com,,yes,yes,,,yes,,,,yes
Unknown,,,,,Australia,,-35.0114145,116.6442874,,,,no,no,,,,,,yes,no
Peppermints (second area),,,,,Australia,,-35.0443364,116.6529552,,,,,,,,,,,yes,no
Mount Clare campsite,Department of Parks & Wildlife,,,,Australia,,-34.9983003,116.6461751,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Unknown,,,,,Australia,,-33.2439089,150.0923476,,,,no,no,,,,,,yes,no
Promise Bay Overnight Walker Campsite,Tasmanian Parks and Wildlife Service,,,,Australia,,-42.1916884,148.292862,,,,,no,,,,,,yes,no
Unknown,Parks and Wildlife Service Tasmania,,,,Australia,,-42.2293307,148.2658462,,,,,no,,,,,,yes,no
Holiday Haven - Kangaroo Valley,,,,,Australia,,-34.7283589,150.521728,,,,yes,,,,,,,,
Blackheath Glen Reserve,,,,,Australia,,-33.6757083,150.2683104,,,,yes,no,,,,,,yes,
O'Tooles Flat,,,,,Australia,,-37.3413114,145.9898645,,,,,,,,,,,,
Unknown,,,,,Australia,,-31.6991493,151.7101838,,,,,,,,,,,,
Cascade Falls Campground,,,,,Australia,,-31.8580381,151.5708297,,,,,,,,,,,,
Bennies,,,,,Australia,,-36.9638336,146.5374734,,,,,,,,,,,,
Caves Caravan Park,,,,,Australia,,-33.6463388,115.0321813,,,,,,,,,,,,
Bennies,,,,,Australia,,-36.9664228,146.5350804,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.1032792,146.5734843,,,,,,,,,,,,
Mustering Flat,,,,,Australia,,-37.078191,146.6152249,,,,,,,,,,,,
Camp Creek,,,,,Australia,,-37.1196239,146.6489888,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.0094794,146.5334759,,,,,,,,,,,,
Thomastown Campsite,,,,,Australia,,-37.4566595,146.7404075,,,,,,,,,,,,
Greenhood Camp,,,,,Australia,,-37.5170829,146.632027,,,,no,,,,,,,yes,no
Bowerbird Camp,,,,,Australia,,-37.5154395,146.6367289,,,,,,,,,,,,
Red Bluff Camp,,,,,Australia,,-37.5194008,146.6217031,,,,no,,,,,,,yes,no
Cockatoo Camp,,,,,Australia,,-37.5229215,146.6140857,,,,yes,,,,,,,,no
Pardalote Camp,,,,,Australia,,-37.5397699,146.6121008,,,,yes,,,,,,,yes,no
Treefrog Camp,,,,,Australia,,-37.5348738,146.6126319,,,,no,,,,,,,yes,no
Boobook camp,,,,,Australia,,-37.552066,146.6180178,,,,yes,,,,,,,yes,no
Wild Cherry Tree Camp,,,,,Australia,,-37.5566888,146.622143,,,,,,,,,,,,
Blackfish Camp,,,,,Australia,,-37.5508178,146.6141715,,,,no,,,,,,,yes,no
Unknown,,,,,Australia,,-33.4719885,150.083481,,,,,,,,,,,,
Unknown,,,,,Australia,,-33.4766529,150.0737605,,,,,,,,,,,,
Corner Bend Beach Camp,Great bush camp site spot with a good amount of space and a super little beach on the Murray River.,,,,Australia,,-35.8367382,145.2203119,,,,,,,,,,,,
The Wattles (Hope Amongst The Reeds) Camping Area 1,A nice camp spot with reasonably easy access to the water via a meter or so easy climb down the bank.,,,,Australia,,-35.8342349,145.2399072,,,,,,,,,,,,
Bungle Bungle Caravan Park,,,,,Australia,,-17.4382981,127.9993383,,,,,,,,,,,yes,
Heartbreak Hill Camping Area,national parks widlife service nsw,,,,Australia,,-33.2708444,150.896644,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/heartbreak-hill-campground/visitor-info#Getting-there-and-parking,,no,,,,,,yes,no
Macalister Springs,Parks Victoria,,,,Australia,,-37.172145,146.670734,,,,,,,,,no,,,
Viking Saddle,,,,,Australia,,-37.1153584,146.7105272,,,,,,,,,,,,
Catherine Saddle,,,,,Australia,,-37.1141264,146.6603592,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.1555068,146.7436149,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.1240056,146.6494159,,,,,,,,,,,,
Adventist Alpine Village,,,,,Australia,,-36.4302664,148.593139,+61 2 6456 2738,,https://www.alpinevillage.com.au/,,,,,,,,yes,
Unknown,,,,,Australia,,-30.0069501,151.9382543,,,,,,,,,,,,
Caseys Beach Holiday Park,,,,,Australia,,-35.7387901,150.2096819,,,,,,,,,,,,
Nelligen Holiday Park,Big 4,,,,Australia,,-35.6433576,150.1292561,,,,,,,,,,,,
Pleasurelea,Top Tourist Parks,,,,Australia,,-35.7451394,150.2115697,,,,,,,,,,,,
Harolds Camp,,,,,Australia,,-23.8687554,131.5418517,,,,,,,,,,,,
Unknown,,,,,Australia,,-25.2221649,131.043897,,,,,,,,,,,,
Gravel Pit Camping,,,,,Australia,,-21.4238262,133.9386031,,,,,,,,,,,,
Murwillumbah Showgrounds,,,,,Australia,,-28.3232969,153.3923667,,,,,,,,,,,,
